POA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
POA2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,4,15,11,0,5,0,3,0,0,0,48,7,6,0,3,14,25,67,34,5,5,9,9,11,0,6,206,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,6,12,0,3,0,0,0,0,0,0,0,0,20,15,8,7,5,3,4,6,3,3,0,0,3,0,0,0,60,0,9,11,3,0,0,5,0,0,0,0,0,0,0,3,29,0,0,0,3,7,6,8,3,0,3,0,0,6,4,0,53,0,3,11,4,7,10,0,0,0,0,0,0,0,0,4,48,0,0,0,0,8,4,3,0,0,7,0,0,0,0,0,25,0,0,0,0,4,4,4,0
POA2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,6,8,8,0,0,5,0,0,0,6,48,4,11,8,9,46,60,97,78,14,9,17,15,15,0,3,384,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,13,4,19,18,4,5,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,10,7,16,8,6,14,13,7,6,0,0,0,0,0,0,83,9,29,32,9,4,0,0,3,0,0,0,0,0,0,0,81,0,0,4,11,21,14,22,12,5,3,7,0,11,3,0,127,0,4,18,10,7,8,11,7,0,0,3,0,0,0,3,66,0,3,0,11,14,13,9,0,0,0,0,3,4,0,0,60,0,0,0,3,13,12,7,3
POA2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,7,0,0,0,0,31,0,0,9,17,17,25,45,39,4,4,13,11,5,0,0,178,0,11,6,8,78,83,131,101,24,33,33,52,17,4,11,598,0,5,11,0,3,8,0,0,0,0,0,0,0,0,5,29,3,16,19,4,4,0,6,0,0,0,3,0,0,0,3,61,0,0,3,7,22,13,11,8,0,0,0,0,10,0,0,70,11,16,13,17,16,29,72,28,4,8,16,10,3,0,10,254,9,60,72,6,3,0,0,3,0,0,4,0,0,0,8,175,0,6,11,21,40,47,24,10,6,6,4,3,10,8,8,205,0,3,23,11,22,20,65,40,19,26,17,29,21,0,10,316,0,3,5,15,19,32,20,13,3,7,8,4,0,0,4,134,0,0,0,0,8,12,8,20
POA2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,8,5,3,5,12,3,4,0,68,0,0,0,3,0,4,11,3,0,0,7,0,3,0,0,27,0,4,8,15,82,100,157,146,67,116,131,225,50,6,24,1139,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,4,16,3,0,3,0,0,0,0,0,0,0,0,0,35,0,0,0,4,8,5,14,0,0,0,0,5,0,0,0,35,0,9,7,0,6,6,10,3,0,7,5,8,3,0,0,54,12,129,160,26,0,0,0,0,0,0,0,0,0,0,11,343,0,0,7,23,52,41,29,17,13,4,3,10,3,0,0,209,0,0,6,5,7,17,48,37,12,19,75,115,41,0,4,387,3,0,0,22,94,122,110,61,21,43,29,38,23,0,17,579,0,0,0,0,11,0,7,12
POA2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,3,5,5,6,3,0,0,52,0,0,3,6,4,4,10,5,0,4,5,0,0,0,0,35,0,9,0,15,61,58,102,126,61,65,72,117,31,3,4,727,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,5,3,9,3,0,0,8,0,0,0,0,0,0,0,38,0,0,0,0,7,5,0,3,0,4,0,0,3,0,0,23,3,5,6,0,3,0,10,5,3,0,0,7,0,0,6,50,5,55,57,14,0,0,0,6,0,0,4,0,4,0,31,178,0,0,5,19,32,36,19,17,5,10,16,16,18,0,3,199,0,0,11,9,7,19,61,45,18,30,39,73,39,4,5,349,0,0,0,7,29,90,63,34,13,24,22,40,11,0,13,345,0,0,0,0,5,0,7,12
POA2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,8,0,0,0,7,6,17,39,23,3,5,6,8,3,4,0,126,4,4,3,3,38,32,43,14,7,0,0,3,3,0,0,173,0,7,11,3,5,0,3,0,0,0,0,0,0,0,0,26,7,7,12,7,7,0,6,0,0,0,0,0,0,0,0,42,0,0,0,10,8,5,3,0,0,0,0,0,0,0,0,35,6,11,8,5,13,15,39,18,6,14,8,18,4,0,5,164,8,34,41,8,0,0,0,3,0,0,0,0,0,0,4,103,0,3,4,8,17,22,7,11,6,5,0,6,0,0,3,88,0,0,9,11,14,17,11,6,0,4,4,6,5,0,0,100,0,0,0,5,17,21,4,11,0,0,3,0,0,0,0,60,0,0,0,0,3,10,11,5
POA2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,17,0,0,0,0,3,0,0,3,44,0,0,4,5,4,11,29,19,5,4,12,4,3,0,0,106,9,22,20,40,207,217,268,139,40,51,41,66,19,0,27,1161,0,15,49,11,5,0,4,0,0,0,0,0,0,0,3,89,20,46,68,19,9,12,5,4,0,0,0,0,0,0,6,197,0,5,3,17,36,20,18,7,0,0,0,0,3,0,6,114,12,17,8,11,14,4,54,31,3,13,7,3,0,6,5,196,32,180,275,42,16,8,5,8,0,0,0,0,0,0,24,584,0,7,20,57,98,110,53,27,3,10,7,7,6,0,12,415,0,0,24,32,21,31,65,21,15,6,13,22,4,0,5,273,0,0,9,46,137,213,189,54,12,18,17,20,13,4,22,752,0,0,0,0,7,18,15,14
POA2036,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,27,110,99,25,3,12,0,5,0,0,4,297,0,0,0,11,12,14,19,10,0,0,5,0,0,4,3,87,3,12,15,27,141,162,311,200,74,65,68,99,26,8,35,1242,0,11,37,4,4,7,4,0,0,0,0,0,0,0,0,66,29,39,53,25,13,7,10,0,3,3,0,0,0,0,7,197,0,0,0,19,41,22,9,6,0,0,3,0,0,0,8,116,9,7,13,9,3,11,33,12,6,0,0,5,0,0,11,126,6,51,75,30,10,0,5,13,0,0,0,4,0,0,5,200,0,0,11,29,110,60,42,25,8,7,19,13,8,0,8,332,4,0,18,38,41,41,89,48,15,25,25,26,9,7,15,384,0,0,5,27,91,138,133,43,9,13,20,18,16,0,4,532,0,0,5,7,14,10,12,38
POA2037,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,8,0,0,7,9,6,16,25,16,0,9,17,13,10,0,5,113,0,3,10,9,50,92,144,153,62,67,61,97,45,12,11,817,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,22,0,0,5,3,5,0,4,0,0,0,0,0,0,0,0,17,0,0,0,6,10,0,7,3,0,0,0,0,0,0,0,31,4,10,3,12,6,6,32,20,5,9,0,6,9,0,0,123,0,12,22,3,4,5,5,0,0,0,3,3,0,0,0,51,0,0,4,8,29,18,18,15,6,7,0,3,6,0,0,128,0,0,3,3,12,30,30,33,6,19,26,44,10,0,3,229,0,4,0,3,14,29,15,12,5,7,9,9,4,0,0,111,0,0,0,5,8,6,19,11
POA2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,0,4,15,6,0,0,0,4,0,0,0,48,0,0,0,6,12,17,20,13,3,8,0,5,0,0,0,90,0,0,5,4,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,5,0,0,0,0,0,0,0,0,0,3,15,4,3,6,5,0,3,16,3,0,0,0,0,0,0,0,51,0,15,7,4,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,12,4,8,0,3,0,0,4,0,0,0,0,38,0,0,9,0,4,0,11,7,9,9,8,4,0,0,3,63,0,0,0,9,9,14,9,3,0,0,0,0,0,0,0,39,0,0,0,0,13,0,9,3
POA2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,14,4,3,3,0,0,0,0,0,57,3,6,0,0,13,27,25,17,0,3,9,10,0,0,0,111,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,3,7,4,3,0,0,0,0,0,0,0,0,27,8,3,0,5,4,4,13,5,3,4,4,0,0,0,0,49,0,12,21,0,3,4,0,0,0,0,0,3,0,0,0,39,0,0,0,4,4,8,9,0,0,0,0,0,0,0,0,37,0,0,0,3,12,15,10,4,0,4,0,0,5,0,0,56,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,3,3
POA2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,14,0,0,0,8,12,9,17,22,0,0,4,3,0,0,3,88,0,0,7,10,16,57,83,53,13,10,7,11,3,0,3,283,0,5,18,0,4,6,3,0,0,0,0,0,0,0,0,42,0,3,14,5,0,0,0,3,0,0,0,0,0,0,0,34,0,0,0,5,20,9,3,0,0,0,0,0,0,0,5,49,7,9,12,13,11,10,22,27,0,3,0,0,0,0,3,126,0,22,79,13,0,0,6,3,0,0,0,0,0,0,0,123,0,3,4,10,31,30,17,9,6,4,4,3,3,0,0,124,0,0,10,17,12,26,31,19,4,5,7,7,0,0,4,136,0,0,0,9,13,14,14,13,0,5,3,6,0,0,5,81,0,0,0,4,7,11,13,15
POA2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,6,9,14,18,0,0,4,0,0,4,0,81,0,6,0,0,20,33,61,28,3,3,3,3,0,0,7,171,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,15,0,0,9,0,6,4,4,0,0,0,0,0,0,0,0,23,0,3,0,10,13,6,3,0,0,0,0,0,0,0,0,32,6,17,5,5,17,8,20,12,9,6,3,0,0,0,0,110,0,14,21,4,6,0,0,0,0,0,0,0,0,0,0,44,0,0,3,4,15,7,4,11,0,3,11,0,0,3,5,61,5,0,3,10,6,14,17,13,7,7,4,0,0,0,0,85,0,0,0,6,0,4,0,3,0,0,0,0,0,0,0,15,0,0,0,3,0,3,0,4
POA2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,3,0,0,0,21,0,0,3,9,10,4,20,14,5,3,0,15,8,0,0,103,0,0,5,3,30,54,57,28,13,13,16,22,13,0,4,265,0,3,14,4,0,5,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,13,0,0,0,13,13,0,8,0,0,0,0,0,0,0,0,41,4,4,4,11,11,15,26,18,11,6,0,9,0,0,0,126,0,29,86,12,0,6,0,0,0,0,0,0,0,0,3,144,0,0,3,12,23,15,11,13,3,8,5,0,3,3,0,103,0,0,7,3,15,15,14,27,3,5,12,17,3,0,6,126,0,0,0,0,15,9,13,12,0,7,7,4,4,0,0,78,0,0,0,0,4,0,7,7
POA2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,8,5,9,17,12,0,3,3,10,4,0,0,68,0,0,0,0,22,34,85,83,16,32,24,22,19,0,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,22,0,0,0,0,6,9,18,16,0,0,3,8,3,0,0,69,0,7,11,4,0,7,0,0,0,0,0,0,0,0,0,26,0,0,8,4,12,11,14,6,0,3,3,0,4,5,0,67,0,0,6,3,8,17,19,13,9,8,12,4,0,0,0,107,0,0,0,0,0,10,27,5,0,3,0,0,0,0,0,50,0,0,0,0,6,0,3,5
POA2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,9,7,6,9,0,4,0,9,0,0,0,36,0,0,3,7,52,32,25,10,3,4,5,5,3,0,6,152,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,8,3,0,4,0,0,0,0,0,0,0,27,5,3,0,0,6,0,6,4,0,0,0,4,0,0,0,29,0,10,84,7,0,0,0,4,0,0,0,0,0,0,0,112,0,0,0,10,7,9,8,3,0,0,0,0,0,0,0,31,0,0,3,4,3,15,24,10,13,10,7,9,0,0,0,83,0,0,0,5,10,10,17,6,6,3,6,3,3,0,0,74,0,0,0,0,0,0,4,3
POA2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,18,0,0,3,0,16,18,16,4,0,8,0,0,0,0,0,68,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,13,0,15,22,4,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,4,13,12,0,3,0,0,0,0,0,0,0,33,0,0,4,0,0,6,0,3,0,0,0,0,0,0,0,22,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,3,0
POA2046,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,12,0,0,0,11,0,7,19,10,0,0,0,3,0,0,0,52,0,12,12,6,158,213,279,101,16,18,15,14,9,0,17,880,0,13,29,3,3,5,5,0,0,0,0,0,0,0,3,63,5,20,35,18,26,3,0,0,0,0,0,0,0,0,4,116,0,3,4,13,20,6,5,0,0,0,0,0,0,0,0,55,14,10,10,6,14,11,19,11,0,0,0,0,0,0,3,93,3,54,119,9,0,0,4,7,0,0,0,0,0,0,8,209,0,5,12,42,86,57,20,11,0,0,0,6,0,0,3,248,0,0,18,18,40,48,43,25,5,3,5,10,5,0,3,220,0,0,8,10,14,22,20,3,7,0,0,0,6,0,0,83,0,0,0,6,32,10,24,13
POA2047,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,24,0,4,11,6,46,50,52,16,3,4,7,10,0,0,3,204,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,16,0,8,15,8,4,6,5,4,0,0,0,0,0,0,0,57,0,3,4,3,7,4,8,0,0,0,0,0,0,0,0,32,6,12,3,5,4,7,9,12,0,0,0,0,0,0,0,68,0,35,75,10,3,0,3,0,0,0,0,0,0,0,0,125,0,0,12,13,22,10,5,7,0,4,0,0,0,0,0,75,0,0,6,11,19,24,24,15,0,6,13,3,3,0,0,119,0,0,0,0,6,10,8,0,0,4,0,4,0,0,0,37,0,0,0,4,15,0,8,9
POA2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,3,3,0,0,0,0,0,0,23,0,0,5,6,18,29,21,7,4,0,0,0,3,0,3,91,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,3,3,0,0,0,0,0,0,0,4,21,0,5,0,0,5,0,3,5,0,0,0,0,4,0,0,30,0,17,46,8,3,6,0,5,0,0,0,0,0,0,5,88,0,0,0,3,12,9,4,0,0,0,0,0,0,0,3,35,0,0,0,0,9,8,6,5,8,0,4,8,0,0,3,58,0,0,0,0,8,3,10,0,0,0,0,3,0,0,0,33,0,0,0,0,3,0,0,0
POA2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,15,0,0,5,3,0,7,9,9,3,0,0,0,0,0,0,38,0,3,0,6,37,39,97,50,13,6,10,3,3,0,15,270,0,0,10,0,3,4,0,0,0,0,0,0,0,0,0,15,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,14,4,0,0,0,0,0,0,0,0,0,32,5,0,0,6,8,5,6,8,0,0,0,3,0,0,0,53,0,22,73,13,0,0,0,0,0,0,0,0,0,0,7,114,0,0,6,0,16,24,17,0,0,4,0,0,0,0,3,70,0,0,3,0,12,16,30,6,7,0,5,8,4,0,0,100,0,0,4,0,9,5,8,11,5,0,3,0,0,0,0,51,0,0,0,0,3,0,4,7
POA2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,3,3,9,16,12,0,0,7,8,10,0,3,74,0,0,0,0,20,30,71,73,19,24,39,33,25,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,9,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,16,0,0,0,4,7,9,18,8,0,0,0,0,0,0,0,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,11,15,22,12,0,8,5,7,7,5,0,88,0,0,0,4,8,19,25,24,8,15,13,30,11,0,3,168,0,0,0,0,0,18,18,3,0,0,3,3,0,0,0,50,0,0,0,0,0,9,11,10
POA2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,12,0,3,5,10,4,14,8,11,3,0,12,4,6,4,0,87,0,8,9,7,53,88,232,162,38,29,26,33,6,6,9,698,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,11,0,3,6,4,4,0,3,0,0,0,0,0,0,0,0,16,0,0,0,10,13,10,0,3,0,0,0,0,0,0,0,38,5,9,7,0,3,7,11,19,3,4,3,5,6,0,0,92,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,19,0,4,10,17,68,60,28,16,3,7,8,11,9,4,0,249,0,0,5,3,27,48,82,100,29,48,56,75,32,15,0,526,3,0,0,3,4,13,20,15,0,0,6,3,6,0,0,83,0,0,0,6,25,17,23,23
POA2061,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,5,5,3,5,8,7,0,4,4,5,0,0,0,52,0,3,0,9,58,72,67,42,8,4,8,8,14,0,3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,9,3,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,3,0,7,0,0,0,4,0,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,20,39,30,11,11,0,0,0,0,9,0,0,133,0,0,0,10,22,20,26,33,6,10,12,20,10,0,0,167,5,0,0,4,3,9,3,10,0,0,0,0,0,0,0,37,0,0,0,4,17,12,11,12
POA2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,3,11,0,4,0,0,0,0,0,0,32,3,4,8,0,12,37,35,14,8,3,7,8,0,0,0,135,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,13,9,6,3,0,0,0,9,3,0,0,0,4,0,0,0,31,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,5,11,16,19,11,7,5,0,3,0,0,5,0,75,0,0,0,8,3,11,32,23,6,4,13,5,5,3,0,110,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,15,5
POA2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,11,8,0,0,3,0,0,3,4,35,3,0,0,10,50,41,80,26,3,11,6,12,7,0,4,250,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,3,4,0,0,0,0,0,0,0,0,12,5,3,3,4,5,0,3,0,0,4,0,0,3,0,0,42,0,11,10,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,18,57,11,12,22,0,0,0,0,6,6,0,135,5,0,3,3,12,0,6,7,3,0,0,0,0,0,0,44,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,11,0,0,5,6,9,0,6,5
POA2064,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,15,0,0,0,6,3,3,4,0,0,6,0,0,0,0,0,24,0,6,5,7,101,141,342,159,51,42,40,45,24,8,6,968,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,3,0,0,6,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,4,3,0,5,4,3,4,0,0,0,0,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,27,96,75,30,6,6,11,4,7,21,0,0,298,0,4,0,4,12,39,115,135,75,80,82,80,42,12,11,697,0,0,0,0,11,18,20,14,5,6,9,4,5,0,0,90,0,0,3,14,7,9,16,9
POA2065,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,9,9,0,0,0,3,0,0,0,34,0,0,7,9,14,26,40,24,6,7,7,9,5,0,0,155,8,10,12,24,183,295,480,270,61,37,52,67,15,4,14,1535,0,8,24,9,3,3,4,0,0,0,0,0,0,0,0,54,0,3,11,4,9,0,3,4,0,0,0,0,0,0,3,43,0,4,3,7,15,13,9,8,0,0,5,0,0,0,0,71,10,5,12,17,10,19,34,26,3,0,3,0,0,0,0,158,0,8,16,0,0,0,5,0,0,0,0,0,0,0,0,38,0,0,10,70,254,229,76,56,15,21,8,30,20,9,3,809,0,0,11,10,52,90,170,211,77,77,94,112,50,11,20,975,0,0,5,10,11,35,52,19,6,3,6,4,5,0,0,170,0,0,0,3,46,29,46,62
