SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
302031035,601,729,224,33,321,327,67,148,730,50,663,4094,215,6785,52,70,24,0,69,36,5,11,47,6,38,401,23,660,31,33,17,4,24,30,3,8,24,3,23,125,4,246,5,14,3,5,7,6,0,3,10,3,10,76,8,122,24,7,14,9,13,17,4,0,22,4,24,61,9,142,0,0,0,0,4,0,0,0,4,0,6,52,6,64,22,21,9,0,32,17,0,6,10,3,39,278,7,395,8,3,0,0,18,8,0,0,6,0,10,136,6,190,16,9,0,0,38,5,0,0,4,3,14,406,9,483,6,9,4,0,3,0,0,0,9,0,7,78,0,112,4,4,6,0,0,3,0,3,6,0,9,61,0,85,177,169,72,16,213,122,21,35,139,23,180,1666,77,2501,12,5,0,0,0,3,0,0,4,0,0,20,277,316,784,906,307,52,532,452,93,189,876,78,843,5776,572,9596,..,..,..,..
302031036,3,0,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,4,3,96,101,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,0,0,0,0,0,0,0,0,0,4,4,111,125,..,..,..,..
302031037,102,105,45,4,36,45,11,17,152,8,133,754,44,1253,7,11,0,0,0,4,0,5,9,0,14,90,3,128,14,7,8,0,0,9,0,0,8,3,14,72,7,118,3,0,4,0,0,0,0,0,0,0,3,28,0,38,0,0,0,0,0,0,0,0,0,0,3,34,0,37,0,3,0,0,0,0,0,0,0,0,3,19,0,27,0,6,5,0,5,0,0,0,0,0,0,49,3,63,0,0,0,0,4,0,0,0,0,0,3,122,0,130,0,0,0,0,0,0,0,0,0,0,0,41,0,44,0,0,0,0,0,0,0,0,0,0,0,58,4,67,0,5,3,0,0,3,0,0,0,0,3,26,5,37,32,34,16,0,8,20,5,3,22,3,47,530,18,692,0,0,0,0,0,0,0,0,0,0,0,7,120,130,139,140,68,6,42,62,21,27,178,16,183,1290,185,2076,..,..,..,..
302031038,311,480,131,20,167,173,37,72,615,37,476,3256,168,5141,23,29,10,0,18,16,4,4,31,0,32,213,10,338,29,31,10,6,11,16,8,3,24,5,23,136,10,241,5,7,0,0,0,4,0,0,4,0,4,57,0,81,7,3,3,0,5,3,0,0,6,0,4,49,0,72,0,0,0,0,0,0,0,0,5,0,4,18,3,33,9,17,6,0,12,3,4,0,6,0,14,147,10,203,0,0,0,0,3,0,0,0,3,0,8,90,0,112,10,11,0,0,18,8,0,6,7,5,12,370,14,426,5,12,5,0,4,0,0,0,15,0,9,84,0,112,0,4,3,0,0,0,0,0,15,0,0,48,7,63,88,110,42,10,73,50,16,23,116,14,117,1204,45,1680,4,4,6,0,0,3,0,3,3,0,4,21,214,246,405,591,180,29,242,224,56,93,729,47,600,4487,428,7068,..,..,..,..
302031039,609,749,264,66,359,325,70,144,885,63,743,5037,295,8087,31,48,13,6,27,14,3,14,37,0,35,379,20,555,33,26,15,0,16,16,7,14,33,9,25,247,16,386,21,3,10,7,12,4,0,0,11,0,9,104,0,150,11,8,7,5,3,7,0,0,8,3,11,55,0,93,0,0,0,0,0,0,0,0,0,0,0,35,0,38,19,15,4,0,23,7,0,4,12,3,27,216,16,314,0,6,0,0,0,3,0,0,6,0,12,114,0,137,13,9,3,0,29,10,0,0,14,0,28,322,10,418,3,4,0,0,3,0,3,0,12,4,13,118,4,152,5,3,0,0,7,0,0,0,9,0,0,66,4,89,138,127,58,18,126,68,19,32,145,21,159,1655,74,2337,5,8,0,0,8,8,0,0,4,0,9,24,322,370,762,882,319,90,491,404,92,182,1031,89,908,6712,688,10789,..,..,..,..
302031040,604,905,242,66,305,277,74,148,1365,61,931,5276,238,8781,46,72,19,0,51,37,8,18,63,11,55,473,20,762,42,51,33,3,24,29,6,8,78,9,55,280,11,490,15,14,5,3,7,8,0,0,17,0,14,102,0,160,19,3,9,16,8,12,5,0,7,11,16,140,4,207,6,3,0,0,0,0,0,0,3,0,4,50,0,66,22,14,13,0,18,12,5,0,25,0,32,334,16,455,3,6,0,0,3,0,0,0,17,0,16,225,3,270,8,15,4,6,28,12,0,4,12,0,27,943,27,1050,17,20,9,0,7,3,0,0,32,0,35,210,9,309,4,5,4,0,0,0,0,4,12,0,10,113,3,148,172,209,93,26,143,107,18,35,269,27,264,2879,104,3927,11,4,0,0,0,5,0,0,0,0,0,29,549,598,791,1114,337,94,450,396,95,190,1630,84,1195,8191,892,13305,..,..,..,..
302041041,1097,1272,362,48,598,543,81,269,1392,95,1222,7611,490,12641,76,94,29,0,76,48,19,16,61,5,61,658,39,1028,114,48,32,10,62,42,17,24,62,11,77,338,23,659,29,10,9,7,17,11,8,0,18,0,22,109,6,186,25,6,5,4,16,17,0,5,16,3,19,97,14,174,14,9,3,0,21,21,3,0,10,4,31,214,8,301,33,37,7,0,42,18,6,3,20,9,62,418,13,598,6,9,0,0,11,8,0,5,6,0,13,148,0,201,10,25,6,4,59,14,0,0,16,4,40,759,16,912,5,13,10,0,13,5,0,3,12,0,17,98,3,152,5,7,0,0,10,7,0,0,25,0,13,152,0,206,321,251,106,22,328,181,50,68,246,37,351,2995,120,4414,10,0,5,0,5,11,5,5,9,0,0,36,368,438,1435,1531,471,71,930,742,139,341,1640,137,1571,10652,976,17488,..,..,..,..
302041042,662,758,262,26,322,318,81,164,854,56,702,4598,279,7603,53,49,18,3,24,26,0,7,44,10,31,267,14,447,91,60,36,0,40,39,9,18,47,11,63,389,14,679,11,9,5,0,7,4,0,8,11,0,16,100,6,161,0,0,3,0,6,8,0,0,4,0,7,47,5,74,0,3,0,0,0,0,0,0,0,0,3,20,0,31,9,10,4,0,9,4,0,0,6,0,10,68,8,106,0,0,0,0,0,0,0,0,0,0,7,39,5,49,0,4,3,0,4,0,0,0,0,0,7,25,0,46,5,3,5,0,0,0,0,0,11,0,3,63,0,95,0,3,4,0,0,0,0,0,5,0,0,63,3,80,179,139,82,9,88,83,18,40,131,26,140,1086,61,1757,18,8,5,3,11,10,8,3,11,3,9,28,226,294,857,907,355,32,411,410,102,203,991,88,854,5705,566,9664,..,..,..,..
302041043,261,333,125,14,137,134,23,92,370,31,280,1665,132,2919,15,22,7,0,16,13,3,3,12,5,18,106,4,187,30,25,10,0,13,19,5,9,26,0,22,107,6,212,6,0,0,0,3,3,0,3,7,0,4,39,0,57,4,5,0,0,3,0,0,0,3,0,3,19,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,10,3,3,0,0,5,3,0,0,0,0,5,58,5,85,0,0,0,0,0,0,0,0,0,0,0,29,3,33,0,0,0,0,0,3,0,0,0,0,5,25,0,33,0,3,0,0,0,0,0,0,3,0,0,19,0,31,4,0,0,0,0,0,0,0,0,0,3,12,0,18,66,68,21,7,42,37,8,16,67,9,66,410,21,696,8,0,0,0,0,6,0,4,3,0,4,11,134,160,341,401,150,16,182,176,38,107,438,37,347,2083,288,3773,..,..,..,..
302041044,529,558,234,172,211,302,63,145,694,66,635,2984,197,5348,26,23,14,0,7,18,3,12,25,6,37,165,12,287,70,31,24,15,22,25,3,13,57,11,55,236,14,456,17,8,5,7,5,13,0,9,12,3,17,82,3,147,16,7,3,8,0,3,0,4,14,0,15,51,4,84,0,0,0,0,0,0,0,0,3,0,0,7,0,17,6,0,0,0,5,4,0,0,6,0,7,53,6,74,0,5,0,3,0,3,0,0,4,0,6,26,0,38,6,4,6,0,7,0,0,5,0,0,3,14,0,26,3,4,3,0,0,3,0,0,4,0,9,38,0,61,4,0,0,0,4,0,0,0,7,0,4,38,0,62,146,81,55,44,51,72,14,36,132,19,159,714,41,1247,14,3,4,9,0,5,3,11,10,4,11,15,176,228,690,640,298,216,267,382,75,192,839,89,801,3712,417,6826,..,..,..,..
302041045,873,880,308,79,438,473,118,214,1031,104,856,4590,377,8201,72,62,39,3,90,46,19,9,70,9,89,550,45,922,91,46,36,3,39,53,12,31,49,5,55,183,30,458,14,6,8,0,8,13,4,7,10,0,13,66,9,121,27,9,12,4,18,16,4,9,17,3,18,126,14,235,6,3,0,0,11,6,0,0,7,0,16,176,14,235,41,36,15,0,58,15,3,8,26,5,65,582,19,811,4,7,5,0,4,13,6,3,7,0,23,291,5,353,37,44,9,0,96,27,7,3,23,5,52,1664,52,1957,4,12,7,0,7,6,3,0,14,0,18,116,7,173,11,10,4,0,12,6,0,0,16,4,15,116,0,172,326,245,130,20,353,205,55,61,234,38,376,3876,197,5444,21,6,10,0,20,13,7,3,4,3,6,35,364,453,1223,1133,451,99,805,686,178,288,1266,146,1238,8507,936,14097,..,..,..,..
302041046,541,738,174,28,302,292,71,177,948,80,595,3335,252,6000,29,51,13,0,45,21,7,3,40,8,48,369,29,585,40,26,16,4,18,19,4,15,45,5,35,121,3,246,11,5,3,0,10,7,0,5,14,0,11,44,6,81,12,4,9,0,20,4,0,6,8,0,15,65,3,108,5,8,3,0,8,3,3,0,5,4,4,75,0,109,20,13,0,6,30,7,3,3,10,0,33,272,16,388,10,0,0,0,7,3,0,0,7,0,14,98,0,133,7,12,4,0,38,10,5,4,11,0,21,754,12,842,9,3,0,0,7,0,0,0,24,0,14,78,8,130,0,9,0,0,5,3,0,4,9,3,4,59,0,75,147,126,47,13,187,88,29,35,166,26,204,1926,79,2694,19,13,4,4,7,5,3,5,14,7,9,29,573,630,704,878,222,50,499,382,103,224,1126,107,809,5295,898,9323,..,..,..,..
303011047,443,808,244,16,189,216,34,68,851,41,718,6777,313,9722,23,35,15,6,15,10,3,3,35,6,29,280,15,411,28,32,17,0,12,19,0,10,45,0,37,269,8,438,11,7,3,0,4,8,0,0,7,0,9,125,0,165,27,8,17,0,18,16,0,8,20,3,12,105,6,203,6,4,0,0,0,0,0,0,0,0,0,51,0,62,8,3,3,0,11,3,0,0,8,0,10,143,5,187,5,0,0,0,3,3,0,0,8,0,9,154,9,189,3,12,0,0,9,6,3,0,14,0,5,128,7,184,4,6,0,0,4,0,0,0,16,0,12,144,0,184,5,14,0,0,0,4,0,0,11,0,10,128,0,169,134,126,69,7,79,76,18,23,163,11,138,1528,56,2186,3,0,0,0,0,0,0,0,4,0,0,16,208,236,580,940,313,26,269,290,51,95,1014,53,855,8325,571,12145,..,..,..,..
303011048,269,423,91,16,147,120,28,60,530,25,401,3207,165,4862,20,36,16,0,16,12,6,6,18,0,27,233,10,359,20,22,12,0,10,14,5,0,35,6,31,210,15,324,9,9,7,0,0,3,0,3,12,4,4,77,6,118,11,8,0,5,7,3,0,0,9,0,12,72,3,95,0,0,0,0,3,0,0,0,3,0,4,42,3,57,16,12,7,0,14,10,3,3,4,0,10,134,4,178,6,0,6,0,0,6,0,0,5,0,12,152,0,185,0,6,3,0,18,0,0,0,8,0,7,145,0,194,7,12,0,0,3,0,0,0,8,0,14,148,3,179,3,10,0,0,6,4,0,0,14,0,3,81,3,121,87,124,51,10,75,50,10,17,121,8,121,1288,41,1811,3,0,5,0,4,0,0,0,6,5,0,22,228,257,363,548,141,21,222,163,47,75,658,35,525,4518,433,6930,..,..,..,..
303011049,659,807,286,86,329,328,64,138,937,78,825,5277,318,8621,34,52,12,6,24,19,4,5,46,6,45,359,19,561,59,43,16,13,21,19,11,11,47,6,37,266,25,475,17,8,10,0,5,7,0,0,12,4,6,121,12,189,27,8,9,10,19,20,6,7,27,8,41,181,13,303,21,8,6,5,10,0,0,0,13,0,8,75,0,105,10,10,5,0,16,8,0,7,8,3,29,222,11,301,4,10,0,0,6,4,0,0,9,5,16,240,5,283,10,3,0,3,18,11,0,3,9,0,10,178,3,231,19,13,7,0,15,4,0,5,26,5,22,185,4,266,5,4,0,0,3,0,0,0,14,0,13,117,10,165,215,165,74,35,135,109,25,37,211,34,228,1934,95,2884,14,0,4,3,4,6,0,0,8,4,8,30,262,317,891,969,355,125,468,441,89,176,1150,112,1060,7247,681,11826,..,..,..,..
303011050,370,513,151,15,178,165,31,78,643,37,445,2885,164,4792,24,29,9,0,12,9,0,9,28,0,31,162,12,279,35,20,9,0,10,17,0,9,34,0,22,124,6,229,9,4,5,0,0,4,0,0,8,0,10,63,0,91,27,0,12,3,23,16,4,0,16,5,26,95,6,176,3,0,0,0,3,4,0,0,7,0,5,48,5,65,14,17,3,0,11,6,3,0,8,0,25,146,3,215,3,5,8,0,7,4,0,3,5,4,19,204,3,255,9,11,4,0,11,8,0,0,12,0,13,130,6,180,5,3,0,0,8,5,0,0,13,7,17,133,6,182,0,10,0,0,0,3,0,0,17,0,14,87,0,123,136,100,51,8,87,71,15,18,154,14,171,1193,49,1802,15,3,4,0,5,0,0,6,4,3,7,16,258,291,519,613,203,22,268,239,45,98,803,55,627,4093,473,6884,..,..,..,..
303011051,902,891,394,65,406,455,75,162,865,103,941,6721,310,10547,59,67,26,4,47,33,8,7,43,5,65,409,20,682,72,41,27,4,39,50,7,12,42,11,60,357,17,599,13,13,10,0,6,10,0,3,15,6,13,128,8,196,110,27,35,21,56,54,14,15,48,3,58,266,15,550,12,5,4,0,21,12,0,0,10,0,17,173,8,241,52,24,19,0,45,36,5,8,23,4,47,450,12,664,25,22,26,0,40,39,0,0,27,9,99,1021,12,1265,31,27,9,0,55,31,4,4,11,0,36,438,10,598,21,10,3,4,15,5,0,0,9,0,31,214,5,297,32,24,17,6,15,17,8,5,27,3,38,373,10,519,424,263,185,47,347,287,41,66,259,44,471,3816,117,5602,17,4,4,0,9,9,0,3,8,0,8,36,291,354,1339,1158,584,115,760,753,124,231,1129,147,1413,10573,719,16504,..,..,..,..
303021052,416,857,178,21,219,174,46,107,1319,45,757,4807,281,7901,41,49,14,0,16,14,3,5,69,5,45,270,11,456,30,29,15,6,19,20,6,12,55,6,37,235,20,411,12,17,3,0,6,0,0,0,20,5,8,144,5,198,47,16,8,7,29,26,7,10,39,3,46,166,14,315,4,9,0,3,4,5,0,0,15,3,13,133,0,172,14,28,6,0,19,7,0,0,18,5,50,361,12,489,10,8,6,0,10,9,0,0,16,0,23,282,0,356,9,9,7,0,17,3,5,0,9,0,15,529,14,601,14,22,5,0,4,3,0,3,32,0,31,319,3,416,0,10,4,0,4,0,0,0,12,0,14,158,12,201,171,196,74,18,128,89,25,35,271,29,289,2603,90,3606,7,3,3,0,3,3,0,0,8,0,4,30,381,432,601,1053,257,39,346,269,72,144,1602,75,1045,7437,750,11935,..,..,..,..
303021053,746,1191,338,67,329,394,76,152,1519,77,1150,8178,433,12806,44,58,13,0,22,19,3,5,64,5,40,380,18,596,71,48,21,3,14,36,3,10,68,9,65,382,22,635,24,13,13,0,8,7,0,0,18,6,16,172,3,249,36,12,9,14,28,23,7,7,34,4,45,222,11,369,5,10,0,0,0,5,0,0,9,0,11,107,4,140,12,24,14,0,15,7,10,0,16,3,41,326,10,436,9,13,4,0,5,7,4,0,6,0,17,315,11,378,11,15,4,0,22,3,0,0,16,0,22,859,18,957,26,26,4,0,14,11,0,3,33,3,33,351,12,459,22,19,6,0,7,10,0,0,17,0,19,133,4,197,260,239,82,30,137,131,37,28,287,38,309,3246,108,4410,10,5,4,0,0,3,3,4,4,0,0,25,541,594,1023,1436,421,94,465,534,115,184,1813,111,1458,11442,1079,17810,..,..,..,..
303021054,172,363,87,8,80,73,20,42,465,19,321,2061,115,3338,3,15,6,0,4,0,5,0,16,0,12,102,0,149,21,10,4,0,9,9,0,0,28,3,15,118,11,181,6,8,4,0,4,4,0,4,9,0,3,54,0,86,18,16,3,5,6,5,5,5,12,0,24,69,8,130,0,4,3,0,6,0,0,0,9,0,8,42,0,62,3,8,5,0,8,6,4,0,9,0,17,166,0,212,4,8,0,0,5,12,0,6,9,0,8,150,5,179,0,8,0,0,7,0,0,0,8,0,4,175,3,198,8,15,0,0,4,0,0,0,20,0,12,142,0,186,0,5,3,0,0,0,0,0,3,0,6,66,3,86,66,89,34,7,48,39,15,15,115,10,102,1079,35,1478,4,4,0,0,0,0,0,5,3,0,4,25,164,195,240,459,121,16,127,117,32,58,585,24,426,3154,314,5008,..,..,..,..
303021055,378,682,182,11,195,206,46,104,1049,51,726,4326,212,7060,21,42,11,0,24,15,0,10,46,3,32,240,7,381,33,21,21,0,13,18,5,11,42,4,35,194,11,347,15,12,0,4,3,5,0,4,26,0,19,95,5,168,42,21,17,6,14,21,6,5,32,10,33,137,9,256,3,4,3,0,11,3,0,0,18,0,4,82,5,118,13,20,11,0,15,10,0,0,19,0,36,284,8,384,3,10,0,0,5,5,0,0,11,0,19,262,4,312,9,12,0,0,15,5,0,0,16,0,17,538,11,609,10,18,3,0,3,4,0,0,20,0,23,223,5,292,4,17,4,0,6,4,0,4,12,0,12,122,5,170,152,167,74,10,122,98,18,44,242,32,227,2176,72,3037,4,8,0,0,6,5,0,0,3,5,4,30,380,428,538,856,262,28,318,308,57,143,1296,83,957,6531,663,10524,..,..,..,..
303021056,444,678,224,83,189,228,55,113,768,81,666,4282,233,6708,20,31,4,0,10,10,3,8,27,4,34,187,8,293,43,23,8,3,12,14,0,4,34,0,23,206,10,327,9,9,8,0,5,6,0,0,11,0,9,85,0,122,15,11,7,3,17,14,0,5,20,6,17,91,3,152,5,3,0,0,8,4,3,0,11,0,16,62,0,91,10,8,0,4,5,10,0,0,5,0,17,173,4,221,3,0,0,3,3,3,3,0,9,0,16,161,7,191,12,9,4,4,10,3,0,0,10,3,7,112,6,155,6,4,0,0,4,3,0,0,9,0,16,118,0,149,13,3,3,0,6,0,0,0,6,0,13,92,8,134,130,97,39,18,77,57,11,22,140,18,164,1286,40,1834,7,8,0,3,7,9,0,3,7,0,8,16,304,348,582,781,263,110,277,294,67,143,916,100,844,5580,588,8895,..,..,..,..
303021057,312,425,137,23,159,162,30,67,517,37,378,2997,145,4656,15,22,7,0,17,8,0,0,19,0,32,119,8,206,17,12,9,0,11,11,0,3,20,4,16,120,6,204,11,11,0,4,0,3,0,0,5,0,11,64,0,105,19,4,12,0,11,3,6,0,8,0,9,65,5,121,0,4,5,0,0,0,0,4,5,0,5,24,0,36,9,9,3,0,3,0,0,0,12,0,14,132,9,171,5,3,3,0,7,9,0,0,4,0,16,201,3,246,7,10,0,0,13,0,4,0,4,0,3,215,9,252,3,9,0,0,8,5,0,0,5,0,8,81,4,110,5,4,0,0,6,5,0,0,7,0,4,44,0,59,98,85,47,3,67,44,10,13,88,12,127,1067,35,1505,0,0,0,0,0,0,0,0,6,0,0,9,239,257,407,505,189,28,226,210,41,87,607,47,500,4072,426,6419,..,..,..,..
303021058,248,525,101,44,109,141,37,58,789,30,433,2761,166,4590,27,30,9,7,17,15,4,0,37,3,24,221,7,334,18,26,7,7,11,8,0,12,36,6,29,145,6,250,4,11,4,5,0,3,0,3,15,0,11,107,0,145,23,9,5,5,8,12,4,3,21,0,19,115,8,188,0,13,3,0,8,4,0,5,9,5,7,83,0,123,16,17,3,0,7,8,3,0,22,4,34,432,9,533,15,16,5,0,11,6,0,3,28,0,28,935,14,1040,0,19,0,0,10,0,0,0,8,0,13,362,7,406,10,18,3,0,0,3,0,0,14,0,11,261,4,313,3,8,9,0,0,0,0,0,9,0,12,80,8,106,117,166,41,26,71,58,14,27,198,22,183,2734,70,3447,4,4,4,5,8,5,8,0,4,0,3,25,518,558,369,696,139,72,179,200,55,88,986,56,619,5523,750,8597,..,..,..,..
